sample_id,sample_seed,valid_for_cost,failure_reason,mapping_csv,TR2_composite_cost,T1_pe_peak_temp_K,T3_temp_std_K,T5_over_throttle_count,P1_makespan_s,P3_dvfs_penalty_pct,C1_total_comm_cost,raw_congestion_cost,raw_load_imbalance,E7_pe_optical_comm_energy_J,run_ok,temperature_source,parsed_pe_count,assignment
22,22,True,,vopd\random\mappings\sample_022_seed_22.csv,5.4669721272996155,325.22373205527,0.9301210909812659,0,8.99089e-05,0.0,1856000.0,342000.0,0.6323731138545954,0.0007545196801042568,True,vec,16,"{""1"": 4, ""2"": 7, ""3"": 14, ""4"": 5, ""5"": 11, ""6"": 2, ""7"": 7, ""8"": 8, ""9"": 1, ""10"": 10, ""11"": 0, ""12"": 3}"
23,23,True,,vopd\random\mappings\sample_023_seed_23.csv,5.183142383516049,326.39637306179,0.9520602677050515,0,8.87008e-05,0.0,1596000.0,188000.0,0.7311385459533608,0.0007468950950590807,True,vec,16,"{""1"": 9, ""2"": 2, ""3"": 9, ""4"": 13, ""5"": 11, ""6"": 4, ""7"": 6, ""8"": 8, ""9"": 14, ""10"": 0, ""11"": 0, ""12"": 12}"
24,24,True,,vopd\random\mappings\sample_024_seed_24.csv,5.1740420198001695,325.46427862438,0.9598047257723001,0,9.15547e-05,0.0,994000.0,142000.0,1.384087791495199,0.000760840470251954,True,vec,16,"{""1"": 12, ""2"": 5, ""3"": 5, ""4"": 6, ""5"": 2, ""6"": 4, ""7"": 9, ""8"": 0, ""9"": 14, ""10"": 14, ""11"": 6, ""12"": 5}"
25,25,False,timeout after 60.0s,vopd\random\mappings\sample_025_seed_25.csv,,,,,,,,,,,False,,0,"{""1"": 12, ""2"": 0, ""3"": 9, ""4"": 15, ""5"": 8, ""6"": 1, ""7"": 9, ""8"": 13, ""9"": 3, ""10"": 3, ""11"": 6, ""12"": 1}"
26,26,True,,vopd\random\mappings\sample_026_seed_26.csv,5.587668932308323,325.23153275928,0.9301123140440232,0,8.82669e-05,0.0,1450000.0,200000.0,1.812071330589849,0.0007446932458758119,True,vec,16,"{""1"": 6, ""2"": 6, ""3"": 1, ""4"": 4, ""5"": 1, ""6"": 5, ""7"": 13, ""8"": 7, ""9"": 13, ""10"": 6, ""11"": 13, ""12"": 15}"
27,27,True,,vopd\random\mappings\sample_027_seed_27.csv,5.745426712307545,325.57399734377,0.9415477348720244,0,8.99948e-05,0.0,1346000.0,324000.0,1.373113854595336,0.0007538716764241874,True,vec,16,"{""1"": 15, ""2"": 8, ""3"": 6, ""4"": 2, ""5"": 8, ""6"": 10, ""7"": 8, ""8"": 11, ""9"": 12, ""10"": 5, ""11"": 9, ""12"": 2}"
28,28,True,,vopd\random\mappings\sample_028_seed_28.csv,5.977393742639396,325.69001728113,0.9621776434098481,0,8.78447e-05,0.0,1578000.0,336000.0,1.6090534979423867,0.0007422750684708477,True,vec,16,"{""1"": 3, ""2"": 4, ""3"": 7, ""4"": 4, ""5"": 13, ""6"": 6, ""7"": 6, ""8"": 4, ""9"": 12, ""10"": 5, ""11"": 5, ""12"": 14}"
29,29,True,,vopd\random\mappings\sample_029_seed_29.csv,5.7073068636802535,326.74504400873,1.0148265830181635,0,8.80829e-05,0.0,1960000.0,278000.0,0.8518518518518519,0.0007452022729894976,True,vec,16,"{""1"": 2, ""2"": 11, ""3"": 2, ""4"": 11, ""5"": 13, ""6"": 0, ""7"": 1, ""8"": 3, ""9"": 14, ""10"": 7, ""11"": 9, ""12"": 12}"
30,30,True,,vopd\random\mappings\sample_030_seed_30.csv,5.203253714917649,325.50121018232,0.9846988507321647,0,9.10808e-05,0.0,1514000.0,214000.0,0.7695473251028807,0.0007601536547906293,True,vec,16,"{""1"": 9, ""2"": 0, ""3"": 8, ""4"": 1, ""5"": 12, ""6"": 4, ""7"": 2, ""8"": 14, ""9"": 0, ""10"": 7, ""11"": 6, ""12"": 12}"
31,31,True,,vopd\random\mappings\sample_031_seed_31.csv,6.314866145611468,325.42879257638,1.0868843774883452,0,9.49988e-05,0.0,1666000.0,256000.0,2.185185185185185,0.000781869273640501,True,vec,16,"{""1"": 0, ""2"": 15, ""3"": 12, ""4"": 4, ""5"": 4, ""6"": 3, ""7"": 7, ""8"": 4, ""9"": 4, ""10"": 1, ""11"": 3, ""12"": 1}"
32,32,False,timeout after 60.0s,vopd\random\mappings\sample_032_seed_32.csv,,,,,,,,,,,False,,0,"{""1"": 2, ""2"": 6, ""3"": 9, ""4"": 7, ""5"": 0, ""6"": 1, ""7"": 3, ""8"": 10, ""9"": 10, ""10"": 1, ""11"": 4, ""12"": 15}"
33,33,True,,vopd\random\mappings\sample_033_seed_33.csv,5.2447819855825015,325.47605815574,0.9548465025826167,0,8.97448e-05,0.0,1328000.0,208000.0,1.0713305898491083,0.0007520142308379698,True,vec,16,"{""1"": 5, ""2"": 7, ""3"": 15, ""4"": 5, ""5"": 15, ""6"": 14, ""7"": 9, ""8"": 2, ""9"": 9, ""10"": 13, ""11"": 8, ""12"": 10}"
34,34,True,,vopd\random\mappings\sample_034_seed_34.csv,5.066361372600391,325.66794386359,0.9966998236377375,0,8.69729e-05,0.0,1744000.0,150000.0,0.7860082304526749,0.0007387215296869755,True,vec,16,"{""1"": 11, ""2"": 0, ""3"": 0, ""4"": 12, ""5"": 2, ""6"": 13, ""7"": 9, ""8"": 10, ""9"": 3, ""10"": 4, ""11"": 7, ""12"": 11}"
35,35,True,,vopd\random\mappings\sample_035_seed_35.csv,5.880744676316311,325.50298704628,0.9898714105319696,0,9.37328e-05,0.0,1542000.0,334000.0,1.2798353909465021,0.0007751188474283013,True,vec,16,"{""1"": 10, ""2"": 4, ""3"": 4, ""4"": 9, ""5"": 8, ""6"": 1, ""7"": 8, ""8"": 11, ""9"": 3, ""10"": 11, ""11"": 10, ""12"": 13}"
36,36,True,,vopd\random\mappings\sample_036_seed_36.csv,5.171128161557776,326.0314243566,0.9758334829371677,0,8.77347e-05,0.0,1490000.0,214000.0,0.7119341563786008,0.0007413176809190618,True,vec,16,"{""1"": 10, ""2"": 1, ""3"": 9, ""4"": 2, ""5"": 5, ""6"": 7, ""7"": 8, ""8"": 13, ""9"": 11, ""10"": 8, ""11"": 0, ""12"": 0}"
37,37,True,,vopd\random\mappings\sample_037_seed_37.csv,5.243971830980246,325.48343206789,0.999685012811927,0,8.77368e-05,0.0,1524000.0,150000.0,1.2359396433470509,0.0007410745361435909,True,vec,16,"{""1"": 2, ""2"": 1, ""3"": 14, ""4"": 3, ""5"": 9, ""6"": 12, ""7"": 13, ""8"": 14, ""9"": 4, ""10"": 1, ""11"": 11, ""12"": 14}"
38,38,True,,vopd\random\mappings\sample_038_seed_38.csv,5.45061361508191,325.13352094899,0.98312177112329,0,8.82828e-05,0.0,1554000.0,208000.0,1.4005486968449932,0.0007453867745767261,True,vec,16,"{""1"": 13, ""2"": 13, ""3"": 2, ""4"": 11, ""5"": 11, ""6"": 1, ""7"": 5, ""8"": 11, ""9"": 10, ""10"": 8, ""11"": 3, ""12"": 14}"
39,39,True,,vopd\random\mappings\sample_039_seed_39.csv,6.323882089915557,326.03117893473,1.044397126572703,0,8.98988e-05,0.0,1762000.0,352000.0,1.757201646090535,0.0007549500837795937,True,vec,16,"{""1"": 6, ""2"": 8, ""3"": 0, ""4"": 6, ""5"": 12, ""6"": 0, ""7"": 8, ""8"": 11, ""9"": 5, ""10"": 0, ""11"": 12, ""12"": 7}"
40,40,True,,vopd\random\mappings\sample_040_seed_40.csv,5.660142683501926,327.5211261539,0.9622323790729603,1,9.0075498e-05,0.05406124999999999,1862000.0,206000.0,0.9506172839506173,0.000755851866806193,True,vec,16,"{""1"": 14, ""2"": 1, ""3"": 9, ""4"": 6, ""5"": 11, ""6"": 8, ""7"": 14, ""8"": 0, ""9"": 4, ""10"": 1, ""11"": 7, ""12"": 4}"
41,41,True,,vopd\random\mappings\sample_041_seed_41.csv,5.775328487389182,325.82013160158,1.0488426837591351,0,8.88269e-05,0.0,1428000.0,260000.0,1.4828532235939644,0.0007475562646553674,True,vec,16,"{""1"": 12, ""2"": 10, ""3"": 5, ""4"": 12, ""5"": 8, ""6"": 12, ""7"": 0, ""8"": 7, ""9"": 0, ""10"": 14, ""11"": 7, ""12"": 9}"
42,42,True,,vopd\random\mappings\sample_042_seed_42.csv,5.613110434839922,326.74792094393,1.0975959452299002,0,8.64309e-05,0.0,1688000.0,164000.0,1.2908093278463648,0.0007348987719015072,True,vec,16,"{""1"": 3, ""2"": 0, ""3"": 7, ""4"": 7, ""5"": 3, ""6"": 2, ""7"": 13, ""8"": 1, ""9"": 0, ""10"": 2, ""11"": 8, ""12"": 4}"
43,43,True,,vopd\random\mappings\sample_043_seed_43.csv,5.76910279469849,325.54106160835,1.0138297962489422,0,9.50329e-05,0.0,2016000.0,268000.0,1.0713305898491083,0.0007831407568215998,True,vec,16,"{""1"": 1, ""2"": 9, ""3"": 14, ""4"": 11, ""5"": 14, ""6"": 15, ""7"": 0, ""8"": 13, ""9"": 11, ""10"": 13, ""11"": 4, ""12"": 3}"
44,44,True,,vopd\random\mappings\sample_044_seed_44.csv,6.163949939243209,326.05531513384,1.0621907831692876,0,8.92528e-05,0.0,1990000.0,264000.0,1.7736625514403292,0.0007508916259686248,True,vec,16,"{""1"": 13, ""2"": 3, ""3"": 12, ""4"": 7, ""5"": 0, ""6"": 7, ""7"": 3, ""8"": 0, ""9"": 3, ""10"": 5, ""11"": 5, ""12"": 9}"
45,45,True,,vopd\random\mappings\sample_045_seed_45.csv,5.5610711247873335,325.57069578664,0.9925767959853641,0,9.08109e-05,0.0,1540000.0,236000.0,1.2633744855967077,0.0007592806118773671,True,vec,16,"{""1"": 8, ""2"": 13, ""3"": 8, ""4"": 2, ""5"": 10, ""6"": 0, ""7"": 2, ""8"": 15, ""9"": 0, ""10"": 3, ""11"": 15, ""12"": 9}"
46,46,True,,vopd\random\mappings\sample_046_seed_46.csv,6.038464541357374,327.78257247019,1.0575703541667276,1,8.8208666e-05,0.0283909722222225,1828000.0,192000.0,1.5349794238683128,0.000745211608129987,True,vec,16,"{""1"": 2, ""2"": 12, ""3"": 7, ""4"": 4, ""5"": 0, ""6"": 2, ""7"": 10, ""8"": 1, ""9"": 0, ""10"": 4, ""11"": 1, ""12"": 1}"
47,47,True,,vopd\random\mappings\sample_047_seed_47.csv,5.022586823878689,325.66482315487,1.0199099793014825,0,8.85268e-05,0.0,1404000.0,144000.0,0.8244170096021948,0.000746082436165376,True,vec,16,"{""1"": 11, ""2"": 2, ""3"": 14, ""4"": 10, ""5"": 12, ""6"": 12, ""7"": 1, ""8"": 13, ""9"": 0, ""10"": 3, ""11"": 13, ""12"": 8}"
48,48,True,,vopd\random\mappings\sample_048_seed_48.csv,5.6660355401033184,325.42144603884,0.9483953070760508,0,8.9115e-05,0.0,1756000.0,280000.0,1.2908093278463648,0.0007498653606114619,True,vec,16,"{""1"": 10, ""2"": 4, ""3"": 6, ""4"": 13, ""5"": 4, ""6"": 3, ""7"": 15, ""8"": 7, ""9"": 6, ""10"": 4, ""11"": 9, ""12"": 5}"
49,49,True,,vopd\random\mappings\sample_049_seed_49.csv,5.203198782789117,325.47672098576,0.9367158553192093,0,9.08409e-05,0.0,1622000.0,192000.0,0.9231824417009602,0.0007594184686725503,True,vec,16,"{""1"": 2, ""2"": 11, ""3"": 3, ""4"": 10, ""5"": 1, ""6"": 8, ""7"": 4, ""8"": 14, ""9"": 1, ""10"": 7, ""11"": 13, ""12"": 1}"
50,50,True,,vopd\random\mappings\sample_050_seed_50.csv,5.757797762810434,325.92260246763,0.9692567619830866,0,8.89607e-05,0.0,1534000.0,268000.0,1.4718792866941015,0.0007485272651586112,True,vec,16,"{""1"": 15, ""2"": 8, ""3"": 7, ""4"": 15, ""5"": 2, ""6"": 10, ""7"": 7, ""8"": 2, ""9"": 4, ""10"": 11, ""11"": 11, ""12"": 10}"
51,51,False,timeout after 60.0s,vopd\random\mappings\sample_051_seed_51.csv,,,,,,,,,,,False,,0,"{""1"": 7, ""2"": 5, ""3"": 7, ""4"": 8, ""5"": 14, ""6"": 10, ""7"": 11, ""8"": 12, ""9"": 8, ""10"": 12, ""11"": 7, ""12"": 12}"
52,52,True,,vopd\random\mappings\sample_052_seed_52.csv,5.351751346803173,324.93315808661,0.9184208473472213,0,8.87187e-05,0.0,1650000.0,210000.0,1.318244170096022,0.0007476151711785558,True,vec,16,"{""1"": 8, ""2"": 1, ""3"": 11, ""4"": 13, ""5"": 4, ""6"": 5, ""7"": 13, ""8"": 5, ""9"": 11, ""10"": 14, ""11"": 15, ""12"": 1}"
53,53,True,,vopd\random\mappings\sample_053_seed_53.csv,5.917042292277917,326.1011190441,1.0010417883004663,0,8.86529e-05,0.0,1922000.0,336000.0,1.1262002743484225,0.0007477800761623443,True,vec,16,"{""1"": 6, ""2"": 14, ""3"": 11, ""4"": 14, ""5"": 1, ""6"": 5, ""7"": 11, ""8"": 4, ""9"": 8, ""10"": 1, ""11"": 15, ""12"": 0}"
54,54,True,,vopd\random\mappings\sample_054_seed_54.csv,5.412425181522649,325.75748025349,1.0153076690671077,0,9.16986e-05,0.0,1072000.0,206000.0,1.2743484224965707,0.0007620454290188786,True,vec,16,"{""1"": 4, ""2"": 14, ""3"": 15, ""4"": 15, ""5"": 7, ""6"": 14, ""7"": 10, ""8"": 12, ""9"": 6, ""10"": 6, ""11"": 9, ""12"": 12}"
55,55,False,timeout after 60.0s,vopd\random\mappings\sample_055_seed_55.csv,,,,,,,,,,,False,,0,"{""1"": 2, ""2"": 6, ""3"": 9, ""4"": 2, ""5"": 9, ""6"": 2, ""7"": 11, ""8"": 15, ""9"": 12, ""10"": 12, ""11"": 4, ""12"": 5}"
56,56,True,,vopd\random\mappings\sample_056_seed_56.csv,5.250562357407175,326.26834638097,1.007380092376572,0,8.88447e-05,0.0,1742000.0,222000.0,0.53360768175583,0.0007487508988842038,True,vec,16,"{""1"": 0, ""2"": 15, ""3"": 13, ""4"": 7, ""5"": 11, ""6"": 2, ""7"": 10, ""8"": 8, ""9"": 6, ""10"": 0, ""11"": 9, ""12"": 3}"
57,57,True,,vopd\random\mappings\sample_057_seed_57.csv,5.0854061880580685,325.93123477865,1.0133722799292788,0,8.75409e-05,0.0,1258000.0,188000.0,0.7695473251028807,0.000740172238162154,True,vec,16,"{""1"": 1, ""2"": 11, ""3"": 7, ""4"": 10, ""5"": 9, ""6"": 13, ""7"": 12, ""8"": 0, ""9"": 5, ""10"": 11, ""11"": 0, ""12"": 15}"
58,58,True,,vopd\random\mappings\sample_058_seed_58.csv,5.507437692350448,325.80363221637,0.9613198942101225,0,8.75947e-05,0.0,1464000.0,144000.0,1.7626886145404663,0.0007403460574578346,True,vec,16,"{""1"": 6, ""2"": 6, ""3"": 1, ""4"": 6, ""5"": 12, ""6"": 11, ""7"": 9, ""8"": 8, ""9"": 14, ""10"": 13, ""11"": 6, ""12"": 14}"
59,59,True,,vopd\random\mappings\sample_059_seed_59.csv,5.720327016149765,326.05578613714,1.149881135107425,0,8.64608e-05,0.0,1310000.0,204000.0,1.5541838134430728,0.000734516639106682,True,vec,16,"{""1"": 7, ""2"": 2, ""3"": 0, ""4"": 4, ""5"": 0, ""6"": 0, ""7"": 15, ""8"": 12, ""9"": 15, ""10"": 9, ""11"": 14, ""12"": 9}"
60,60,True,,vopd\random\mappings\sample_060_seed_60.csv,5.100221192736181,325.41366742104,0.9787206213738614,0,8.72487e-05,0.0,1368000.0,230000.0,0.7311385459533608,0.0007383309882958857,True,vec,16,"{""1"": 9, ""2"": 9, ""3"": 8, ""4"": 7, ""5"": 14, ""6"": 10, ""7"": 1, ""8"": 2, ""9"": 5, ""10"": 4, ""11"": 4, ""12"": 15}"
61,61,True,,vopd\random\mappings\sample_061_seed_61.csv,5.089622825184587,325.46340051821,1.0063610805796737,0,8.68729e-05,0.0,1398000.0,150000.0,1.0438957475994513,0.0007360424489678676,True,vec,16,"{""1"": 15, ""2"": 5, ""3"": 10, ""4"": 9, ""5"": 0, ""6"": 15, ""7"": 11, ""8"": 11, ""9"": 2, ""10"": 12, ""11"": 6, ""12"": 10}"
62,62,True,,vopd\random\mappings\sample_062_seed_62.csv,5.831814494206307,326.27859048513,0.9647694078893319,0,8.52047e-05,0.0,880000.0,128000.0,2.673525377229081,0.0007256245554891737,True,vec,16,"{""1"": 5, ""2"": 2, ""3"": 14, ""4"": 9, ""5"": 5, ""6"": 5, ""7"": 5, ""8"": 0, ""9"": 8, ""10"": 5, ""11"": 7, ""12"": 11}"
63,63,True,,vopd\random\mappings\sample_063_seed_63.csv,5.877900289016921,325.4845146372,1.0427850943905195,0,8.63766e-05,0.0,1588000.0,214000.0,1.9821673525377228,0.0007341861759804345,True,vec,16,"{""1"": 14, ""2"": 14, ""3"": 8, ""4"": 15, ""5"": 12, ""6"": 2, ""7"": 2, ""8"": 6, ""9"": 9, ""10"": 2, ""11"": 9, ""12"": 2}"
64,64,True,,vopd\random\mappings\sample_064_seed_64.csv,5.458647245953187,325.44376476428,0.985991923952295,0,8.96309e-05,0.0,1480000.0,260000.0,1.0713305898491083,0.0007524890875548337,True,vec,16,"{""1"": 15, ""2"": 3, ""3"": 0, ""4"": 6, ""5"": 6, ""6"": 4, ""7"": 2, ""8"": 13, ""9"": 14, ""10"": 6, ""11"": 12, ""12"": 8}"
65,65,True,,vopd\random\mappings\sample_065_seed_65.csv,6.163267825988883,325.08197391711,0.9551843950856901,0,9.44509e-05,0.0,1436000.0,272000.0,2.2949245541838135,0.0007779003998135776,True,vec,16,"{""1"": 13, ""2"": 9, ""3"": 7, ""4"": 14, ""5"": 14, ""6"": 10, ""7"": 13, ""8"": 7, ""9"": 2, ""10"": 14, ""11"": 9, ""12"": 14}"
66,66,True,,vopd\random\mappings\sample_066_seed_66.csv,5.270150841789873,325.42317074198,0.9871211962217339,0,8.88949e-05,0.0,2078000.0,196000.0,0.7695473251028807,0.0007496526561623462,True,vec,16,"{""1"": 2, ""2"": 9, ""3"": 7, ""4"": 14, ""5"": 8, ""6"": 3, ""7"": 15, ""8"": 5, ""9"": 14, ""10"": 4, ""11"": 13, ""12"": 9}"
67,67,True,,vopd\random\mappings\sample_067_seed_67.csv,5.611629374350551,325.4754100373,1.0573261889703438,0,8.75448e-05,0.0,1526000.0,268000.0,1.2085048010973938,0.0007409654286499789,True,vec,16,"{""1"": 2, ""2"": 3, ""3"": 14, ""4"": 13, ""5"": 13, ""6"": 15, ""7"": 8, ""8"": 6, ""9"": 1, ""10"": 5, ""11"": 13, ""12"": 8}"
