sample_id,sample_seed,valid_for_cost,failure_reason,mapping_csv,TR2_composite_cost,T1_pe_peak_temp_K,T3_temp_std_K,T5_over_throttle_count,P1_makespan_s,P3_dvfs_penalty_pct,C1_total_comm_cost,raw_congestion_cost,raw_load_imbalance,E7_pe_optical_comm_energy_J,run_ok,temperature_source,parsed_pe_count,assignment
365,365,False,timeout after 60.0s,vopd\random\mappings\sample_365_seed_365.csv,,,,,,,,,,,False,,0,"{""1"": 9, ""2"": 4, ""3"": 6, ""4"": 12, ""5"": 5, ""6"": 0, ""7"": 6, ""8"": 3, ""9"": 0, ""10"": 0, ""11"": 9, ""12"": 12}"
374,374,False,timeout after 60.0s,vopd\random\mappings\sample_374_seed_374.csv,,,,,,,,,,,False,,0,"{""1"": 10, ""2"": 4, ""3"": 4, ""4"": 7, ""5"": 8, ""6"": 13, ""7"": 11, ""8"": 9, ""9"": 9, ""10"": 15, ""11"": 4, ""12"": 15}"
382,382,False,timeout after 60.0s,vopd\random\mappings\sample_382_seed_382.csv,,,,,,,,,,,False,,0,"{""1"": 1, ""2"": 8, ""3"": 10, ""4"": 7, ""5"": 10, ""6"": 15, ""7"": 5, ""8"": 10, ""9"": 10, ""10"": 1, ""11"": 4, ""12"": 1}"
387,387,False,timeout after 60.0s,vopd\random\mappings\sample_387_seed_387.csv,,,,,,,,,,,False,,0,"{""1"": 14, ""2"": 6, ""3"": 5, ""4"": 6, ""5"": 11, ""6"": 8, ""7"": 3, ""8"": 7, ""9"": 2, ""10"": 2, ""11"": 1, ""12"": 6}"
402,402,False,timeout after 60.0s,vopd\random\mappings\sample_402_seed_402.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 3, ""3"": 12, ""4"": 9, ""5"": 13, ""6"": 12, ""7"": 5, ""8"": 0, ""9"": 15, ""10"": 15, ""11"": 13, ""12"": 14}"
408,408,False,timeout after 60.0s,vopd\random\mappings\sample_408_seed_408.csv,,,,,,,,,,,False,,0,"{""1"": 14, ""2"": 8, ""3"": 3, ""4"": 13, ""5"": 2, ""6"": 14, ""7"": 3, ""8"": 8, ""9"": 8, ""10"": 4, ""11"": 7, ""12"": 8}"
427,427,False,timeout after 60.0s,vopd\random\mappings\sample_427_seed_427.csv,,,,,,,,,,,False,,0,"{""1"": 5, ""2"": 15, ""3"": 1, ""4"": 5, ""5"": 2, ""6"": 0, ""7"": 15, ""8"": 10, ""9"": 14, ""10"": 10, ""11"": 11, ""12"": 9}"
445,445,False,timeout after 60.0s,vopd\random\mappings\sample_445_seed_445.csv,,,,,,,,,,,False,,0,"{""1"": 13, ""2"": 7, ""3"": 12, ""4"": 8, ""5"": 9, ""6"": 4, ""7"": 14, ""8"": 13, ""9"": 8, ""10"": 8, ""11"": 2, ""12"": 12}"
476,476,False,timeout after 60.0s,vopd\random\mappings\sample_476_seed_476.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 8, ""3"": 11, ""4"": 14, ""5"": 7, ""6"": 14, ""7"": 1, ""8"": 0, ""9"": 4, ""10"": 4, ""11"": 11, ""12"": 13}"
493,493,False,timeout after 60.0s,vopd\random\mappings\sample_493_seed_493.csv,,,,,,,,,,,False,,0,"{""1"": 8, ""2"": 9, ""3"": 11, ""4"": 10, ""5"": 1, ""6"": 8, ""7"": 6, ""8"": 9, ""9"": 9, ""10"": 7, ""11"": 8, ""12"": 15}"
498,498,False,timeout after 60.0s,vopd\random\mappings\sample_498_seed_498.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 13, ""3"": 7, ""4"": 11, ""5"": 0, ""6"": 15, ""7"": 8, ""8"": 4, ""9"": 14, ""10"": 14, ""11"": 7, ""12"": 12}"
524,524,False,timeout after 60.0s,vopd\random\mappings\sample_524_seed_524.csv,,,,,,,,,,,False,,0,"{""1"": 7, ""2"": 0, ""3"": 15, ""4"": 10, ""5"": 9, ""6"": 7, ""7"": 5, ""8"": 2, ""9"": 2, ""10"": 4, ""11"": 8, ""12"": 2}"
543,543,False,timeout after 60.0s,vopd\random\mappings\sample_543_seed_543.csv,,,,,,,,,,,False,,0,"{""1"": 4, ""2"": 2, ""3"": 5, ""4"": 8, ""5"": 2, ""6"": 14, ""7"": 12, ""8"": 9, ""9"": 10, ""10"": 10, ""11"": 14, ""12"": 2}"
549,549,False,timeout after 60.0s,vopd\random\mappings\sample_549_seed_549.csv,,,,,,,,,,,False,,0,"{""1"": 6, ""2"": 15, ""3"": 15, ""4"": 5, ""5"": 12, ""6"": 2, ""7"": 10, ""8"": 11, ""9"": 2, ""10"": 2, ""11"": 5, ""12"": 9}"
560,560,False,timeout after 60.0s,vopd\random\mappings\sample_560_seed_560.csv,,,,,,,,,,,False,,0,"{""1"": 1, ""2"": 15, ""3"": 0, ""4"": 12, ""5"": 7, ""6"": 7, ""7"": 2, ""8"": 13, ""9"": 3, ""10"": 13, ""11"": 14, ""12"": 11}"
567,567,False,timeout after 60.0s,vopd\random\mappings\sample_567_seed_567.csv,,,,,,,,,,,False,,0,"{""1"": 4, ""2"": 10, ""3"": 2, ""4"": 9, ""5"": 12, ""6"": 0, ""7"": 5, ""8"": 10, ""9"": 10, ""10"": 1, ""11"": 15, ""12"": 14}"
580,580,False,timeout after 60.0s,vopd\random\mappings\sample_580_seed_580.csv,,,,,,,,,,,False,,0,"{""1"": 9, ""2"": 2, ""3"": 4, ""4"": 13, ""5"": 9, ""6"": 6, ""7"": 6, ""8"": 8, ""9"": 8, ""10"": 10, ""11"": 9, ""12"": 9}"
583,583,False,timeout after 60.0s,vopd\random\mappings\sample_583_seed_583.csv,,,,,,,,,,,False,,0,"{""1"": 3, ""2"": 9, ""3"": 9, ""4"": 6, ""5"": 15, ""6"": 9, ""7"": 7, ""8"": 3, ""9"": 4, ""10"": 4, ""11"": 4, ""12"": 8}"
602,602,False,timeout after 60.0s,vopd\random\mappings\sample_602_seed_602.csv,,,,,,,,,,,False,,0,"{""1"": 12, ""2"": 5, ""3"": 9, ""4"": 14, ""5"": 12, ""6"": 3, ""7"": 1, ""8"": 11, ""9"": 14, ""10"": 14, ""11"": 10, ""12"": 15}"
617,617,False,timeout after 60.0s,vopd\random\mappings\sample_617_seed_617.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 14, ""3"": 10, ""4"": 2, ""5"": 0, ""6"": 13, ""7"": 14, ""8"": 6, ""9"": 15, ""10"": 6, ""11"": 8, ""12"": 11}"
625,625,False,timeout after 60.0s,vopd\random\mappings\sample_625_seed_625.csv,,,,,,,,,,,False,,0,"{""1"": 13, ""2"": 8, ""3"": 8, ""4"": 12, ""5"": 15, ""6"": 3, ""7"": 10, ""8"": 3, ""9"": 5, ""10"": 3, ""11"": 2, ""12"": 10}"
642,642,False,timeout after 60.0s,vopd\random\mappings\sample_642_seed_642.csv,,,,,,,,,,,False,,0,"{""1"": 8, ""2"": 13, ""3"": 2, ""4"": 10, ""5"": 9, ""6"": 11, ""7"": 4, ""8"": 13, ""9"": 13, ""10"": 1, ""11"": 15, ""12"": 13}"
655,655,False,timeout after 60.0s,vopd\random\mappings\sample_655_seed_655.csv,,,,,,,,,,,False,,0,"{""1"": 1, ""2"": 6, ""3"": 0, ""4"": 0, ""5"": 14, ""6"": 0, ""7"": 10, ""8"": 4, ""9"": 4, ""10"": 2, ""11"": 9, ""12"": 6}"
656,656,False,timeout after 60.0s,vopd\random\mappings\sample_656_seed_656.csv,,,,,,,,,,,False,,0,"{""1"": 14, ""2"": 3, ""3"": 15, ""4"": 2, ""5"": 7, ""6"": 6, ""7"": 2, ""8"": 4, ""9"": 4, ""10"": 3, ""11"": 1, ""12"": 2}"
673,673,False,timeout after 60.0s,vopd\random\mappings\sample_673_seed_673.csv,,,,,,,,,,,False,,0,"{""1"": 11, ""2"": 14, ""3"": 5, ""4"": 0, ""5"": 11, ""6"": 12, ""7"": 7, ""8"": 4, ""9"": 5, ""10"": 4, ""11"": 12, ""12"": 11}"
720,720,False,timeout after 60.0s,vopd\random\mappings\sample_720_seed_720.csv,,,,,,,,,,,False,,0,"{""1"": 4, ""2"": 0, ""3"": 14, ""4"": 14, ""5"": 15, ""6"": 1, ""7"": 14, ""8"": 13, ""9"": 9, ""10"": 9, ""11"": 6, ""12"": 2}"
722,722,False,timeout after 60.0s,vopd\random\mappings\sample_722_seed_722.csv,,,,,,,,,,,False,,0,"{""1"": 4, ""2"": 5, ""3"": 13, ""4"": 8, ""5"": 8, ""6"": 7, ""7"": 8, ""8"": 5, ""9"": 5, ""10"": 9, ""11"": 9, ""12"": 4}"
729,729,False,timeout after 60.0s,vopd\random\mappings\sample_729_seed_729.csv,,,,,,,,,,,False,,0,"{""1"": 10, ""2"": 9, ""3"": 7, ""4"": 11, ""5"": 2, ""6"": 14, ""7"": 15, ""8"": 6, ""9"": 3, ""10"": 3, ""11"": 3, ""12"": 5}"
734,734,False,timeout after 60.0s,vopd\random\mappings\sample_734_seed_734.csv,,,,,,,,,,,False,,0,"{""1"": 10, ""2"": 8, ""3"": 5, ""4"": 1, ""5"": 3, ""6"": 0, ""7"": 5, ""8"": 3, ""9"": 15, ""10"": 15, ""11"": 11, ""12"": 11}"
763,763,False,timeout after 60.0s,vopd\random\mappings\sample_763_seed_763.csv,,,,,,,,,,,False,,0,"{""1"": 0, ""2"": 15, ""3"": 1, ""4"": 3, ""5"": 4, ""6"": 4, ""7"": 11, ""8"": 10, ""9"": 15, ""10"": 15, ""11"": 3, ""12"": 10}"
767,767,False,timeout after 60.0s,vopd\random\mappings\sample_767_seed_767.csv,,,,,,,,,,,False,,0,"{""1"": 3, ""2"": 3, ""3"": 6, ""4"": 14, ""5"": 4, ""6"": 11, ""7"": 13, ""8"": 15, ""9"": 10, ""10"": 10, ""11"": 15, ""12"": 9}"
777,777,False,timeout after 60.0s,vopd\random\mappings\sample_777_seed_777.csv,,,,,,,,,,,False,,0,"{""1"": 7, ""2"": 14, ""3"": 11, ""4"": 8, ""5"": 1, ""6"": 14, ""7"": 12, ""8"": 9, ""9"": 3, ""10"": 3, ""11"": 14, ""12"": 10}"
786,786,False,timeout after 60.0s,vopd\random\mappings\sample_786_seed_786.csv,,,,,,,,,,,False,,0,"{""1"": 11, ""2"": 1, ""3"": 6, ""4"": 5, ""5"": 3, ""6"": 10, ""7"": 3, ""8"": 5, ""9"": 4, ""10"": 4, ""11"": 8, ""12"": 2}"
818,818,False,timeout after 60.0s,vopd\random\mappings\sample_818_seed_818.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 10, ""3"": 2, ""4"": 14, ""5"": 12, ""6"": 13, ""7"": 5, ""8"": 0, ""9"": 8, ""10"": 8, ""11"": 15, ""12"": 1}"
847,847,False,timeout after 60.0s,vopd\random\mappings\sample_847_seed_847.csv,,,,,,,,,,,False,,0,"{""1"": 12, ""2"": 12, ""3"": 9, ""4"": 3, ""5"": 8, ""6"": 15, ""7"": 15, ""8"": 10, ""9"": 11, ""10"": 10, ""11"": 5, ""12"": 3}"
857,857,False,timeout after 60.0s,vopd\random\mappings\sample_857_seed_857.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 13, ""3"": 15, ""4"": 14, ""5"": 14, ""6"": 7, ""7"": 9, ""8"": 10, ""9"": 6, ""10"": 6, ""11"": 6, ""12"": 7}"
873,873,False,timeout after 60.0s,vopd\random\mappings\sample_873_seed_873.csv,,,,,,,,,,,False,,0,"{""1"": 4, ""2"": 9, ""3"": 11, ""4"": 0, ""5"": 13, ""6"": 0, ""7"": 8, ""8"": 6, ""9"": 9, ""10"": 6, ""11"": 11, ""12"": 11}"
885,885,False,timeout after 60.0s,vopd\random\mappings\sample_885_seed_885.csv,,,,,,,,,,,False,,0,"{""1"": 11, ""2"": 13, ""3"": 9, ""4"": 13, ""5"": 10, ""6"": 2, ""7"": 4, ""8"": 9, ""9"": 3, ""10"": 3, ""11"": 1, ""12"": 2}"
940,940,False,timeout after 60.0s,vopd\random\mappings\sample_940_seed_940.csv,,,,,,,,,,,False,,0,"{""1"": 11, ""2"": 8, ""3"": 3, ""4"": 9, ""5"": 1, ""6"": 3, ""7"": 15, ""8"": 3, ""9"": 1, ""10"": 1, ""11"": 0, ""12"": 1}"
947,947,False,timeout after 60.0s,vopd\random\mappings\sample_947_seed_947.csv,,,,,,,,,,,False,,0,"{""1"": 6, ""2"": 8, ""3"": 3, ""4"": 5, ""5"": 10, ""6"": 1, ""7"": 8, ""8"": 11, ""9"": 4, ""10"": 11, ""11"": 11, ""12"": 15}"
959,959,False,timeout after 60.0s,vopd\random\mappings\sample_959_seed_959.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 6, ""3"": 13, ""4"": 12, ""5"": 2, ""6"": 2, ""7"": 12, ""8"": 0, ""9"": 14, ""10"": 0, ""11"": 3, ""12"": 7}"
972,972,False,timeout after 60.0s,vopd\random\mappings\sample_972_seed_972.csv,,,,,,,,,,,False,,0,"{""1"": 3, ""2"": 13, ""3"": 12, ""4"": 13, ""5"": 7, ""6"": 10, ""7"": 13, ""8"": 3, ""9"": 3, ""10"": 14, ""11"": 6, ""12"": 8}"
1002,1002,False,timeout after 60.0s,vopd\random\mappings\sample_1002_seed_1002.csv,,,,,,,,,,,False,,0,"{""1"": 13, ""2"": 7, ""3"": 4, ""4"": 8, ""5"": 4, ""6"": 2, ""7"": 13, ""8"": 1, ""9"": 7, ""10"": 7, ""11"": 4, ""12"": 15}"
1007,1007,False,timeout after 60.0s,vopd\random\mappings\sample_1007_seed_1007.csv,,,,,,,,,,,False,,0,"{""1"": 1, ""2"": 5, ""3"": 5, ""4"": 7, ""5"": 6, ""6"": 1, ""7"": 14, ""8"": 9, ""9"": 1, ""10"": 1, ""11"": 9, ""12"": 1}"
1026,1026,False,timeout after 60.0s,vopd\random\mappings\sample_1026_seed_1026.csv,,,,,,,,,,,False,,0,"{""1"": 0, ""2"": 15, ""3"": 12, ""4"": 8, ""5"": 13, ""6"": 14, ""7"": 10, ""8"": 3, ""9"": 3, ""10"": 14, ""11"": 8, ""12"": 7}"
1042,1042,False,timeout after 60.0s,vopd\random\mappings\sample_1042_seed_1042.csv,,,,,,,,,,,False,,0,"{""1"": 7, ""2"": 4, ""3"": 1, ""4"": 10, ""5"": 15, ""6"": 12, ""7"": 9, ""8"": 5, ""9"": 15, ""10"": 15, ""11"": 11, ""12"": 9}"
1046,1046,False,timeout after 60.0s,vopd\random\mappings\sample_1046_seed_1046.csv,,,,,,,,,,,False,,0,"{""1"": 14, ""2"": 15, ""3"": 11, ""4"": 11, ""5"": 4, ""6"": 1, ""7"": 5, ""8"": 2, ""9"": 8, ""10"": 8, ""11"": 2, ""12"": 6}"
1061,1061,False,timeout after 60.0s,vopd\random\mappings\sample_1061_seed_1061.csv,,,,,,,,,,,False,,0,"{""1"": 10, ""2"": 10, ""3"": 12, ""4"": 11, ""5"": 0, ""6"": 12, ""7"": 4, ""8"": 11, ""9"": 11, ""10"": 13, ""11"": 4, ""12"": 3}"
1063,1063,False,timeout after 60.0s,vopd\random\mappings\sample_1063_seed_1063.csv,,,,,,,,,,,False,,0,"{""1"": 6, ""2"": 4, ""3"": 7, ""4"": 11, ""5"": 10, ""6"": 12, ""7"": 11, ""8"": 3, ""9"": 1, ""10"": 1, ""11"": 12, ""12"": 12}"
1071,1071,False,timeout after 60.0s,vopd\random\mappings\sample_1071_seed_1071.csv,,,,,,,,,,,False,,0,"{""1"": 3, ""2"": 15, ""3"": 1, ""4"": 1, ""5"": 3, ""6"": 7, ""7"": 11, ""8"": 8, ""9"": 8, ""10"": 7, ""11"": 14, ""12"": 14}"
1084,1084,False,timeout after 60.0s,vopd\random\mappings\sample_1084_seed_1084.csv,,,,,,,,,,,False,,0,"{""1"": 1, ""2"": 13, ""3"": 15, ""4"": 7, ""5"": 3, ""6"": 15, ""7"": 9, ""8"": 14, ""9"": 10, ""10"": 14, ""11"": 13, ""12"": 6}"
1108,1108,False,timeout after 60.0s,vopd\random\mappings\sample_1108_seed_1108.csv,,,,,,,,,,,False,,0,"{""1"": 7, ""2"": 9, ""3"": 5, ""4"": 11, ""5"": 9, ""6"": 4, ""7"": 3, ""8"": 5, ""9"": 4, ""10"": 4, ""11"": 14, ""12"": 2}"
1116,1116,False,timeout after 60.0s,vopd\random\mappings\sample_1116_seed_1116.csv,,,,,,,,,,,False,,0,"{""1"": 13, ""2"": 9, ""3"": 3, ""4"": 4, ""5"": 4, ""6"": 4, ""7"": 0, ""8"": 9, ""9"": 9, ""10"": 2, ""11"": 0, ""12"": 4}"
1127,1127,False,timeout after 60.0s,vopd\random\mappings\sample_1127_seed_1127.csv,,,,,,,,,,,False,,0,"{""1"": 15, ""2"": 4, ""3"": 3, ""4"": 5, ""5"": 5, ""6"": 7, ""7"": 0, ""8"": 15, ""9"": 5, ""10"": 15, ""11"": 8, ""12"": 12}"
1138,1138,False,timeout after 60.0s,vopd\random\mappings\sample_1138_seed_1138.csv,,,,,,,,,,,False,,0,"{""1"": 9, ""2"": 9, ""3"": 4, ""4"": 14, ""5"": 14, ""6"": 7, ""7"": 9, ""8"": 13, ""9"": 11, ""10"": 11, ""11"": 13, ""12"": 14}"
1167,1167,False,timeout after 60.0s,vopd\random\mappings\sample_1167_seed_1167.csv,,,,,,,,,,,False,,0,"{""1"": 7, ""2"": 13, ""3"": 6, ""4"": 2, ""5"": 9, ""6"": 0, ""7"": 9, ""8"": 12, ""9"": 11, ""10"": 11, ""11"": 2, ""12"": 3}"
1179,1179,False,timeout after 60.0s,vopd\random\mappings\sample_1179_seed_1179.csv,,,,,,,,,,,False,,0,"{""1"": 1, ""2"": 3, ""3"": 15, ""4"": 4, ""5"": 7, ""6"": 8, ""7"": 11, ""8"": 2, ""9"": 14, ""10"": 2, ""11"": 7, ""12"": 14}"
1195,1195,False,timeout after 60.0s,vopd\random\mappings\sample_1195_seed_1195.csv,,,,,,,,,,,False,,0,"{""1"": 9, ""2"": 15, ""3"": 4, ""4"": 2, ""5"": 15, ""6"": 14, ""7"": 0, ""8"": 5, ""9"": 4, ""10"": 5, ""11"": 9, ""12"": 4}"
1199,1199,False,timeout after 60.0s,vopd\random\mappings\sample_1199_seed_1199.csv,,,,,,,,,,,False,,0,"{""1"": 2, ""2"": 7, ""3"": 2, ""4"": 12, ""5"": 7, ""6"": 3, ""7"": 0, ""8"": 3, ""9"": 4, ""10"": 3, ""11"": 13, ""12"": 9}"
1206,1206,False,timeout after 60.0s,vopd\random\mappings\sample_1206_seed_1206.csv,,,,,,,,,,,False,,0,"{""1"": 10, ""2"": 15, ""3"": 9, ""4"": 1, ""5"": 5, ""6"": 11, ""7"": 7, ""8"": 0, ""9"": 6, ""10"": 0, ""11"": 9, ""12"": 0}"
