sample_id,sample_seed,valid_for_cost,failure_reason,mapping_csv,TR2_composite_cost,T1_pe_peak_temp_K,T3_temp_std_K,T5_over_throttle_count,P1_makespan_s,P3_dvfs_penalty_pct,C1_total_comm_cost,raw_congestion_cost,raw_load_imbalance,E7_pe_optical_comm_energy_J,run_ok,temperature_source,parsed_pe_count,assignment
10,10,True,,mpeg4\random\mappings\sample_010_seed_10.csv,5.096760718392831,326.14394865225,1.191984298366611,0,0.0001220337,0.0,616000.0,72000.0,1.3477426605630327,0.0011317900600791525,True,vec,16,"{""1"": 1, ""2"": 13, ""3"": 6, ""4"": 14, ""5"": 15, ""6"": 8, ""7"": 5, ""8"": 15, ""9"": 1, ""10"": 15, ""11"": 0}"
11,11,True,,mpeg4\random\mappings\sample_011_seed_11.csv,5.976175742156147,327.38262416279,1.2080399153085954,1,0.0001207959,0.038802500000000004,460000.0,72000.0,2.4345549738219896,0.001124657707959438,True,vec,16,"{""1"": 14, ""2"": 14, ""3"": 5, ""4"": 15, ""5"": 5, ""6"": 3, ""7"": 14, ""8"": 14, ""9"": 9, ""10"": 4, ""11"": 6}"
12,12,True,,mpeg4\random\mappings\sample_012_seed_12.csv,5.481871813800815,325.8939560747,1.3052234822242994,0,0.0001224139,0.0,580000.0,112000.0,1.4486170883473588,0.0011346944446190659,True,vec,16,"{""1"": 15, ""2"": 8, ""3"": 12, ""4"": 0, ""5"": 11, ""6"": 15, ""7"": 8, ""8"": 11, ""9"": 14, ""10"": 7, ""11"": 4}"
13,13,True,,mpeg4\random\mappings\sample_013_seed_13.csv,5.281799733937113,325.55380393671,1.0955672118980468,0,0.0001219298,0.0,468000.0,108000.0,1.8521147994846632,0.0011303765515965037,True,vec,16,"{""1"": 8, ""2"": 9, ""3"": 4, ""4"": 7, ""5"": 5, ""6"": 4, ""7"": 2, ""8"": 5, ""9"": 6, ""10"": 9, ""11"": 7}"
14,14,True,,mpeg4\random\mappings\sample_014_seed_14.csv,5.083648159018294,326.10573508023,1.1549109289838753,0,0.0001275507,0.0,568000.0,56000.0,1.7029960801513115,0.0011610152872095084,True,vec,16,"{""1"": 3, ""2"": 7, ""3"": 9, ""4"": 2, ""5"": 14, ""6"": 9, ""7"": 14, ""8"": 8, ""9"": 12, ""10"": 12, ""11"": 8}"
15,15,True,,mpeg4\random\mappings\sample_015_seed_15.csv,7.134548842545784,327.83053588931,1.3301289322141352,2,0.0001231709,0.08499555921052632,552000.0,160000.0,1.4179161755434335,0.0011403135371335488,True,vec,16,"{""1"": 6, ""2"": 0, ""3"": 7, ""4"": 0, ""5"": 1, ""6"": 4, ""7"": 11, ""8"": 1, ""9"": 7, ""10"": 3, ""11"": 5}"
16,16,True,,mpeg4\random\mappings\sample_016_seed_16.csv,5.037936567839735,326.63652072292,1.2636303927738433,0,0.0001218409,0.0,508000.0,64000.0,1.3556371809983279,0.0011307514708530052,True,vec,16,"{""1"": 11, ""2"": 15, ""3"": 13, ""4"": 7, ""5"": 14, ""6"": 0, ""7"": 13, ""8"": 15, ""9"": 8, ""10"": 7, ""11"": 9}"
17,17,True,,mpeg4\random\mappings\sample_017_seed_17.csv,4.9698434507170335,326.75873288411,1.2591629041692551,0,0.0001217949,0.0,516000.0,72000.0,0.9354732600531783,0.001130279662357928,True,vec,16,"{""1"": 13, ""2"": 9, ""3"": 5, ""4"": 8, ""5"": 3, ""6"": 0, ""7"": 7, ""8"": 11, ""9"": 12, ""10"": 13, ""11"": 9}"
18,18,True,,mpeg4\random\mappings\sample_018_seed_18.csv,5.1126365548716075,326.01018803387,1.3093044815801114,0,0.0001217369,0.0,464000.0,72000.0,1.5977358076807104,0.0011302584891022744,True,vec,16,"{""1"": 5, ""2"": 3, ""3"": 7, ""4"": 6, ""5"": 15, ""6"": 15, ""7"": 5, ""8"": 14, ""9"": 15, ""10"": 9, ""11"": 10}"
19,19,True,,mpeg4\random\mappings\sample_019_seed_19.csv,4.916386038323186,326.37055592904,1.173380779363293,0,0.000121795,0.0,540000.0,72000.0,1.0231901537786794,0.0011298389175407341,True,vec,16,"{""1"": 1, ""2"": 3, ""3"": 11, ""4"": 9, ""5"": 4, ""6"": 8, ""7"": 3, ""8"": 6, ""9"": 8, ""10"": 13, ""11"": 12}"
20,20,True,,mpeg4\random\mappings\sample_020_seed_20.csv,5.090753697539648,326.82021316751,1.2185920210115078,0,0.0001213469,0.0,608000.0,64000.0,1.2951125243277322,0.001128420941830639,True,vec,16,"{""1"": 4, ""2"": 8, ""3"": 5, ""4"": 0, ""5"": 13, ""6"": 13, ""7"": 2, ""8"": 3, ""9"": 3, ""10"": 4, ""11"": 10}"
21,21,True,,mpeg4\random\mappings\sample_021_seed_21.csv,5.2196641027004524,326.42563186296,1.2094919062926937,0,0.0001272467,0.0,400000.0,84000.0,1.7065047559003317,0.001159209697809164,True,vec,16,"{""1"": 5, ""2"": 13, ""3"": 15, ""4"": 6, ""5"": 15, ""6"": 5, ""7"": 7, ""8"": 13, ""9"": 0, ""10"": 0, ""11"": 9}"
22,22,True,,mpeg4\random\mappings\sample_022_seed_22.csv,4.805555814286537,325.98057794306,1.1411137244621101,0,0.0001223807,0.0,500000.0,80000.0,0.803897919464927,0.0011328068519955564,True,vec,16,"{""1"": 4, ""2"": 7, ""3"": 5, ""4"": 3, ""5"": 11, ""6"": 2, ""7"": 7, ""8"": 0, ""9"": 8, ""10"": 1, ""11"": 14}"
23,23,True,,mpeg4\random\mappings\sample_023_seed_23.csv,5.473373529199493,327.27680434524,1.2112306524743515,1,0.0001219867,0.01765,568000.0,84000.0,0.7644253172884515,0.0011314685142083407,True,vec,16,"{""1"": 9, ""2"": 2, ""3"": 13, ""4"": 12, ""5"": 11, ""6"": 4, ""7"": 6, ""8"": 0, ""9"": 8, ""10"": 14, ""11"": 9}"
24,24,True,,mpeg4\random\mappings\sample_024_seed_24.csv,5.073599490785058,325.7609024114,1.1885017194845564,0,0.0001216007,0.0,484000.0,72000.0,1.7775554398179874,0.001128263132529786,True,vec,16,"{""1"": 12, ""2"": 5, ""3"": 6, ""4"": 5, ""5"": 2, ""6"": 4, ""7"": 9, ""8"": 6, ""9"": 0, ""10"": 14, ""11"": 5}"
25,25,True,,mpeg4\random\mappings\sample_025_seed_25.csv,4.961721603165326,326.15703227482,1.1886203716293626,0,0.0001220337,0.0,596000.0,64000.0,1.2030097859159563,0.0011315482756469283,True,vec,16,"{""1"": 12, ""2"": 0, ""3"": 15, ""4"": 1, ""5"": 8, ""6"": 1, ""7"": 9, ""8"": 6, ""9"": 13, ""10"": 3, ""11"": 9}"
26,26,True,,mpeg4\random\mappings\sample_026_seed_26.csv,5.093664711777445,325.77015891321,1.0564409021486694,0,0.0001313537,0.0,420000.0,88000.0,1.5933499629944354,0.0011813100060739227,True,vec,16,"{""1"": 6, ""2"": 6, ""3"": 4, ""4"": 15, ""5"": 1, ""6"": 5, ""7"": 13, ""8"": 13, ""9"": 7, ""10"": 13, ""11"": 1}"
27,27,True,,mpeg4\random\mappings\sample_027_seed_27.csv,5.477586550584499,326.88065985676,1.1512161431970191,0,0.0001227027,0.0,616000.0,92000.0,1.821413886680738,0.0011351007704298673,True,vec,16,"{""1"": 15, ""2"": 8, ""3"": 2, ""4"": 2, ""5"": 8, ""6"": 10, ""7"": 8, ""8"": 9, ""9"": 11, ""10"": 12, ""11"": 6}"
28,28,True,,mpeg4\random\mappings\sample_028_seed_28.csv,5.076460030024944,325.83765632634,1.134129886491285,0,0.0001213043,0.0,500000.0,80000.0,1.6679093226611112,0.0011265832893135516,True,vec,16,"{""1"": 3, ""2"": 4, ""3"": 4, ""4"": 14, ""5"": 13, ""6"": 6, ""7"": 6, ""8"": 5, ""9"": 4, ""10"": 12, ""11"": 7}"
29,29,True,,mpeg4\random\mappings\sample_029_seed_29.csv,4.935108507207748,325.8478648974,1.2136443976399114,0,0.0001210736,0.0,544000.0,72000.0,1.1591513390532058,0.0011262586219140441,True,vec,16,"{""1"": 2, ""2"": 11, ""3"": 11, ""4"": 12, ""5"": 13, ""6"": 0, ""7"": 1, ""8"": 9, ""9"": 3, ""10"": 14, ""11"": 2}"
30,30,True,,mpeg4\random\mappings\sample_030_seed_30.csv,4.99513529345525,326.32313406423,1.2087003258695816,0,0.0001224988,0.0,504000.0,80000.0,1.07582029001398,0.0011338644343388878,True,vec,16,"{""1"": 9, ""2"": 0, ""3"": 1, ""4"": 12, ""5"": 12, ""6"": 4, ""7"": 2, ""8"": 6, ""9"": 14, ""10"": 0, ""11"": 8}"
31,31,True,,mpeg4\random\mappings\sample_031_seed_31.csv,5.90549096959616,325.98919693102,1.2771530028771474,0,0.0001277669,0.0,728000.0,104000.0,2.277541734053343,0.0011637587881328307,True,vec,16,"{""1"": 0, ""2"": 15, ""3"": 4, ""4"": 1, ""5"": 4, ""6"": 3, ""7"": 7, ""8"": 3, ""9"": 4, ""10"": 4, ""11"": 12}"
32,32,True,,mpeg4\random\mappings\sample_032_seed_32.csv,5.240750346035696,326.17708799616,1.2058432175704663,0,0.0001273308,0.0,540000.0,120000.0,0.6547792001315753,0.0011606075736496654,True,vec,16,"{""1"": 2, ""2"": 6, ""3"": 7, ""4"": 15, ""5"": 0, ""6"": 1, ""7"": 3, ""8"": 4, ""9"": 10, ""10"": 10, ""11"": 9}"
33,33,True,,mpeg4\random\mappings\sample_033_seed_33.csv,5.186494745517404,326.14539826409,1.0627832816164138,0,0.0001319537,0.0,508000.0,96000.0,1.2907266796414572,0.0011849811590402266,True,vec,16,"{""1"": 5, ""2"": 7, ""3"": 5, ""4"": 10, ""5"": 15, ""6"": 14, ""7"": 9, ""8"": 8, ""9"": 2, ""10"": 9, ""11"": 15}"
34,34,True,,mpeg4\random\mappings\sample_034_seed_34.csv,5.019110549643222,325.96689979709,1.1788052775913977,0,0.0001219856,0.0,736000.0,64000.0,1.0670486006414297,0.0011319020052580992,True,vec,16,"{""1"": 11, ""2"": 0, ""3"": 12, ""4"": 11, ""5"": 2, ""6"": 13, ""7"": 9, ""8"": 7, ""9"": 10, ""10"": 3, ""11"": 0}"
35,35,True,,mpeg4\random\mappings\sample_035_seed_35.csv,4.96031549767347,325.97995382557,1.1444305501482408,0,0.0001217588,0.0,516000.0,76000.0,1.3038842137002824,0.0011296939277412469,True,vec,16,"{""1"": 10, ""2"": 4, ""3"": 9, ""4"": 13, ""5"": 8, ""6"": 1, ""7"": 8, ""8"": 10, ""9"": 11, ""10"": 3, ""11"": 4}"
36,36,True,,mpeg4\random\mappings\sample_036_seed_36.csv,5.438571455855916,327.45329740688,1.2362147723164525,1,0.0001219749,0.021053453947368125,528000.0,72000.0,0.8828431238178778,0.0011319464572702544,True,vec,16,"{""1"": 10, ""2"": 1, ""3"": 2, ""4"": 0, ""5"": 5, ""6"": 7, ""7"": 8, ""8"": 0, ""9"": 13, ""10"": 11, ""11"": 9}"
37,37,True,,mpeg4\random\mappings\sample_037_seed_37.csv,4.887956182017502,325.87345519969,1.2238401300781148,0,0.0001213536,0.0,488000.0,72000.0,1.1372221156218305,0.001127648267960852,True,vec,16,"{""1"": 2, ""2"": 1, ""3"": 3, ""4"": 14, ""5"": 9, ""6"": 12, ""7"": 13, ""8"": 11, ""9"": 14, ""10"": 4, ""11"": 14}"
38,38,True,,mpeg4\random\mappings\sample_038_seed_38.csv,5.694499990245034,327.16265296888,1.2409629096802497,1,0.0001206016,0.00022881944444444374,552000.0,88000.0,1.637208409857186,0.0011241423858355597,True,vec,16,"{""1"": 13, ""2"": 13, ""3"": 11, ""4"": 14, ""5"": 11, ""6"": 1, ""7"": 5, ""8"": 3, ""9"": 11, ""10"": 10, ""11"": 2}"
39,39,True,,mpeg4\random\mappings\sample_039_seed_39.csv,6.121927618350547,327.37547294565,1.2892187427427215,1,0.0001215437,0.012758717105263126,700000.0,100000.0,1.7775554398179874,0.001130271338214045,True,vec,16,"{""1"": 6, ""2"": 8, ""3"": 6, ""4"": 7, ""5"": 12, ""6"": 0, ""7"": 8, ""8"": 12, ""9"": 11, ""10"": 5, ""11"": 0}"
40,40,True,,mpeg4\random\mappings\sample_040_seed_40.csv,4.741208658695987,326.85982637975,1.113008249966407,0,0.0001229698,0.0,500000.0,56000.0,0.9398591047394534,0.0011358791181750759,True,vec,16,"{""1"": 14, ""2"": 1, ""3"": 6, ""4"": 4, ""5"": 11, ""6"": 8, ""7"": 14, ""8"": 7, ""9"": 0, ""10"": 4, ""11"": 9}"
41,41,True,,mpeg4\random\mappings\sample_041_seed_41.csv,5.807714295188592,326.41065192023,1.2780341694636757,0,0.0001320318,0.0,636000.0,100000.0,2.0626353444258654,0.0011869584428279185,True,vec,16,"{""1"": 12, ""2"": 10, ""3"": 12, ""4"": 9, ""5"": 8, ""6"": 12, ""7"": 0, ""8"": 7, ""9"": 7, ""10"": 0, ""11"": 5}"
42,42,True,,mpeg4\random\mappings\sample_042_seed_42.csv,5.645747187154776,326.89774078337,1.2688930108247742,0,0.0001226079,0.0,516000.0,136000.0,1.3170417477591074,0.0011349150948331914,True,vec,16,"{""1"": 3, ""2"": 0, ""3"": 7, ""4"": 4, ""5"": 3, ""6"": 2, ""7"": 13, ""8"": 8, ""9"": 1, ""10"": 0, ""11"": 7}"
43,43,True,,mpeg4\random\mappings\sample_043_seed_43.csv,4.899905938981482,326.17517305847,1.248405434104391,0,0.0001219421,0.0,572000.0,60000.0,1.0495052218963297,0.0011315598979943337,True,vec,16,"{""1"": 1, ""2"": 9, ""3"": 11, ""4"": 3, ""5"": 14, ""6"": 15, ""7"": 0, ""8"": 4, ""9"": 13, ""10"": 11, ""11"": 14}"
44,44,True,,mpeg4\random\mappings\sample_044_seed_44.csv,5.538494386553513,325.93997617648,1.1970206024203334,0,0.0001328376,0.0,552000.0,100000.0,1.8170280419944629,0.0011906008672513944,True,vec,16,"{""1"": 13, ""2"": 3, ""3"": 7, ""4"": 9, ""5"": 0, ""6"": 7, ""7"": 3, ""8"": 5, ""9"": 0, ""10"": 3, ""11"": 12}"
45,45,True,,mpeg4\random\mappings\sample_045_seed_45.csv,5.0320519644691695,326.23032708584,1.2066487582766838,0,0.0001216277,0.0,520000.0,68000.0,1.470546311778734,0.001129062261028329,True,vec,16,"{""1"": 8, ""2"": 13, ""3"": 2, ""4"": 9, ""5"": 10, ""6"": 0, ""7"": 2, ""8"": 15, ""9"": 15, ""10"": 0, ""11"": 8}"
46,46,True,,mpeg4\random\mappings\sample_046_seed_46.csv,5.56248568570023,326.88912925766,1.2611529611742527,0,0.0001224187,0.0,456000.0,116000.0,1.7205394588964118,0.0011335200887604075,True,vec,16,"{""1"": 2, ""2"": 12, ""3"": 4, ""4"": 1, ""5"": 0, ""6"": 2, ""7"": 10, ""8"": 1, ""9"": 1, ""10"": 0, ""11"": 7}"
47,47,True,,mpeg4\random\mappings\sample_047_seed_47.csv,5.093951588390263,326.82405295555,1.275495100963142,0,0.0001222079,0.0,536000.0,72000.0,1.1635371837394808,0.001132747989907392,True,vec,16,"{""1"": 11, ""2"": 2, ""3"": 10, ""4"": 8, ""5"": 12, ""6"": 12, ""7"": 1, ""8"": 13, ""9"": 13, ""10"": 0, ""11"": 14}"
48,48,True,,mpeg4\random\mappings\sample_048_seed_48.csv,4.786700628307965,326.11527101436,1.175765394474617,0,0.0001232598,0.0,448000.0,68000.0,1.0144184644061292,0.0011380773192466893,True,vec,16,"{""1"": 10, ""2"": 4, ""3"": 13, ""4"": 5, ""5"": 4, ""6"": 3, ""7"": 15, ""8"": 9, ""9"": 7, ""10"": 6, ""11"": 6}"
49,49,True,,mpeg4\random\mappings\sample_049_seed_49.csv,5.00603703303622,326.12086884406,1.1211550378613766,0,0.0001216636,0.0,548000.0,80000.0,1.2687974562100819,0.001129059401525985,True,vec,16,"{""1"": 2, ""2"": 11, ""3"": 10, ""4"": 1, ""5"": 1, ""6"": 8, ""7"": 4, ""8"": 13, ""9"": 14, ""10"": 1, ""11"": 3}"
50,50,True,,mpeg4\random\mappings\sample_050_seed_50.csv,5.113336426429542,326.40453873615,1.206450096786227,0,0.0001225397,0.0,520000.0,64000.0,1.7073819248375868,0.001134313582352242,True,vec,16,"{""1"": 15, ""2"": 8, ""3"": 15, ""4"": 10, ""5"": 2, ""6"": 10, ""7"": 7, ""8"": 11, ""9"": 2, ""10"": 4, ""11"": 7}"
51,51,True,,mpeg4\random\mappings\sample_051_seed_51.csv,5.416169276212663,327.33175289931,1.213225621083084,1,0.0001214036,0.017228125,356000.0,64000.0,1.632822565170911,0.0011274976385257365,True,vec,16,"{""1"": 7, ""2"": 5, ""3"": 8, ""4"": 12, ""5"": 14, ""6"": 10, ""7"": 11, ""8"": 7, ""9"": 12, ""10"": 8, ""11"": 7}"
52,52,True,,mpeg4\random\mappings\sample_052_seed_52.csv,5.393734754839885,327.16931016036,1.1298680414535065,1,0.0001213537,0.00043125,476000.0,72000.0,1.5626490501905101,0.0011272912732742057,True,vec,16,"{""1"": 8, ""2"": 1, ""3"": 13, ""4"": 1, ""5"": 4, ""6"": 5, ""7"": 13, ""8"": 15, ""9"": 5, ""10"": 11, ""11"": 11}"
53,53,True,,mpeg4\random\mappings\sample_053_seed_53.csv,7.9666720001538875,328.67667830678,1.2520597421983166,1,0.0001217958,0.438924652777775,484000.0,72000.0,1.1591513390532058,0.0011339663833839209,True,vec,16,"{""1"": 6, ""2"": 14, ""3"": 14, ""4"": 0, ""5"": 1, ""6"": 5, ""7"": 11, ""8"": 15, ""9"": 4, ""10"": 8, ""11"": 11}"
54,54,True,,mpeg4\random\mappings\sample_054_seed_54.csv,5.669175485440145,327.369653246,1.284736478710224,1,0.0001216516,0.0060828125000000005,516000.0,84000.0,1.466160467092459,0.0011299090031340773,True,vec,16,"{""1"": 4, ""2"": 14, ""3"": 15, ""4"": 12, ""5"": 7, ""6"": 14, ""7"": 10, ""8"": 9, ""9"": 12, ""10"": 6, ""11"": 15}"
55,55,True,,mpeg4\random\mappings\sample_055_seed_55.csv,5.466312758494742,326.87406285829,1.134866259492171,0,0.0001214518,0.0,588000.0,88000.0,2.0363202763082153,0.0011282650079307358,True,vec,16,"{""1"": 2, ""2"": 6, ""3"": 2, ""4"": 5, ""5"": 9, ""6"": 2, ""7"": 11, ""8"": 4, ""9"": 15, ""10"": 12, ""11"": 9}"
56,56,True,,mpeg4\random\mappings\sample_056_seed_56.csv,5.611805741941782,327.27235026394,1.2997653703162686,1,0.0001224827,0.015681874999999998,620000.0,96000.0,0.5670623064060744,0.0011349964316960583,True,vec,16,"{""1"": 0, ""2"": 15, ""3"": 7, ""4"": 3, ""5"": 11, ""6"": 2, ""7"": 10, ""8"": 9, ""9"": 8, ""10"": 6, ""11"": 13}"
57,57,True,,mpeg4\random\mappings\sample_057_seed_57.csv,4.571339041098609,326.40186115671,1.2344233046788415,0,0.0001217836,0.0,436000.0,48000.0,0.7249527151119761,0.001129731927982864,True,vec,16,"{""1"": 1, ""2"": 11, ""3"": 10, ""4"": 15, ""5"": 9, ""6"": 13, ""7"": 12, ""8"": 0, ""9"": 0, ""10"": 5, ""11"": 7}"
58,58,True,,mpeg4\random\mappings\sample_058_seed_58.csv,5.382073109115851,325.649643506,1.0841943978348791,0,0.0001385697,0.0,376000.0,72000.0,2.6187604506455413,0.0012184851369280586,True,vec,16,"{""1"": 6, ""2"": 6, ""3"": 6, ""4"": 14, ""5"": 12, ""6"": 11, ""7"": 9, ""8"": 6, ""9"": 8, ""10"": 14, ""11"": 1}"
59,59,True,,mpeg4\random\mappings\sample_059_seed_59.csv,5.638471495567931,326.09587877053,1.2817633441012186,0,0.0001321731,0.0,712000.0,88000.0,1.7293111482689618,0.0011879937543336717,True,vec,16,"{""1"": 7, ""2"": 2, ""3"": 4, ""4"": 9, ""5"": 0, ""6"": 0, ""7"": 15, ""8"": 14, ""9"": 12, ""10"": 15, ""11"": 0}"
60,60,True,,mpeg4\random\mappings\sample_060_seed_60.csv,4.874404209601142,326.88273188736,1.2281853012692137,0,0.0001215678,0.0,412000.0,80000.0,0.803897919464927,0.0011287074450459316,True,vec,16,"{""1"": 9, ""2"": 9, ""3"": 7, ""4"": 15, ""5"": 14, ""6"": 10, ""7"": 1, ""8"": 4, ""9"": 2, ""10"": 5, ""11"": 8}"
61,61,True,,mpeg4\random\mappings\sample_061_seed_61.csv,5.301260626555586,325.66339785567,1.2119880742165243,0,0.0001332796,0.0,544000.0,96000.0,1.2907266796414572,0.0011934334279958912,True,vec,16,"{""1"": 15, ""2"": 5, ""3"": 9, ""4"": 10, ""5"": 0, ""6"": 15, ""7"": 11, ""8"": 6, ""9"": 11, ""10"": 2, ""11"": 10}"
62,62,True,,mpeg4\random\mappings\sample_062_seed_62.csv,5.174903379761544,326.40232333712,1.0759996002653753,0,0.0001203886,0.0,400000.0,72000.0,2.387187851210219,0.0011210586185736217,True,vec,16,"{""1"": 5, ""2"": 2, ""3"": 9, ""4"": 11, ""5"": 5, ""6"": 5, ""7"": 5, ""8"": 7, ""9"": 0, ""10"": 8, ""11"": 14}"
63,63,True,,mpeg4\random\mappings\sample_063_seed_63.csv,5.145151718412981,325.89046617597,1.2610038350717971,0,0.0001204405,0.0,388000.0,76000.0,1.9924618294454648,0.0011221495739020871,True,vec,16,"{""1"": 14, ""2"": 14, ""3"": 15, ""4"": 2, ""5"": 12, ""6"": 2, ""7"": 2, ""8"": 9, ""9"": 6, ""10"": 9, ""11"": 8}"
64,64,True,,mpeg4\random\mappings\sample_064_seed_64.csv,5.049481227635596,325.9113698742,1.1404186211966014,0,0.0001211238,0.0,672000.0,84000.0,1.0056467750335791,0.001126821910224687,True,vec,16,"{""1"": 15, ""2"": 3, ""3"": 6, ""4"": 8, ""5"": 6, ""6"": 4, ""7"": 2, ""8"": 12, ""9"": 13, ""10"": 14, ""11"": 0}"
65,65,True,,mpeg4\random\mappings\sample_065_seed_65.csv,5.269484588053761,325.131631347,1.0752496544453445,0,0.0001407857,0.0,372000.0,72000.0,2.408239905704339,0.0012307212391678675,True,vec,16,"{""1"": 13, ""2"": 9, ""3"": 14, ""4"": 14, ""5"": 14, ""6"": 10, ""7"": 13, ""8"": 9, ""9"": 7, ""10"": 2, ""11"": 7}"
66,66,True,,mpeg4\random\mappings\sample_066_seed_66.csv,5.1408288891560785,326.94651907086,1.2361671508067842,0,0.0001220518,0.0,628000.0,72000.0,1.1021353581316302,0.0011321322672527194,True,vec,16,"{""1"": 2, ""2"": 9, ""3"": 14, ""4"": 9, ""5"": 8, ""6"": 3, ""7"": 15, ""8"": 13, ""9"": 5, ""10"": 14, ""11"": 7}"
67,67,True,,mpeg4\random\mappings\sample_067_seed_67.csv,5.523049556640619,325.8528715738,1.2799585429767382,0,0.0001215989,0.0,696000.0,84000.0,1.9793042953866395,0.0011302714243999728,True,vec,16,"{""1"": 2, ""2"": 3, ""3"": 13, ""4"": 8, ""5"": 13, ""6"": 15, ""7"": 8, ""8"": 13, ""9"": 6, ""10"": 1, ""11"": 14}"
68,68,True,,mpeg4\random\mappings\sample_068_seed_68.csv,5.768025253797203,327.26706005946,1.2122910772848183,1,0.0001221637,0.0057183035714285626,604000.0,112000.0,1.0538910665826047,0.001132829962956374,True,vec,16,"{""1"": 14, ""2"": 3, ""3"": 15, ""4"": 8, ""5"": 10, ""6"": 14, ""7"": 11, ""8"": 7, ""9"": 5, ""10"": 3, ""11"": 13}"
